config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,At what address did Goldenson secure a new headquarters for ABC?,1330 Avenue of the Americas in Manhattan,"Goldenson secured a new headquarters for ABC in a 44-story building located at 1330 Avenue of the Americas in Manhattan, situated at the corner of 54th Street.",0.6018371250002019,0.9981559710004149,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6586262958205181,0.4117647058823529,0.21132346881137512,0.7471655328798186,0.973989725112915,0.9887418150901794,0.9813103309968506
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who had established the Russian empire to its former glory prior to 1921?,Bolshevik leaders,The provided context does not state who established the Russian Empire to its former glory prior to 1921. The text only mentions that Bolshevik leaders had effectively reestablished a polity with roughly the same extent as that empire by 1921.,0.5736033240000324,1.1524230109998825,0,0,1.0,,,,,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6663795235856729,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,random noise,The Riemann hypothesis states that the irregularity in the distribution of primes comes from random noise.,0.4924920240000574,0.7199801090000619,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666208701036504,0.2222222222222222,0.0,0.5514705882352942,0.9479928016662598,0.9814873933792114,0.9644493747475296
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which work of Luther's is effective in teaching children?,Small Catechism,Luther's Small Catechism is the work that proved especially effective in helping parents teach their children.,0.5366427280005155,0.7183730990000186,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.656972595817658,0.2222222222222222,0.0,0.5514705882352942,0.976229727268219,0.9927182793617249,0.9844049633125888
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How was the civil disobedience shown in Antigone?,obey her conscience rather than human law,"In Sophocles' play *Antigone*, civil disobedience is demonstrated when Antigone defies King Creon's order prohibiting the burial of her brother, Polynices. She chooses to obey her conscience and divine law rather than human law, delivering a speech to Creon explaining that she must act according to her moral convictions. Antigone shows no fear of the death penalty threatened by the king, expressing instead a greater fear of the guilt her conscience would inflict if she failed to give her brother",0.4787021910005933,1.807805577000181,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7060249418198161,0.15555555555555556,0.03928082378618447,0.43472183393905506,0.9527045488357544,0.973458468914032,0.9629696997510946
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Where do juvenile platyctenids live?,among the plankton,"Juvenile platyctenids live among the plankton. This habitat allows them to occupy a different ecological niche from their parents, who are flat and bottom-dwelling, until the juveniles undergo a radical metamorphosis and drop to the sea-floor to attain their adult form.",0.5607598130000042,1.194000497000161,0,0,0.8333333333333334,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6391114738511984,0.13636363636363635,0.0,0.43300653594771243,0.9503005743026733,0.9835971593856812,0.9666622274426006
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How often are elections held for the Victorian Parliament?,every four years,"Elections for the Victorian Parliament are held every four years in November. This fixed schedule was established following the November 2006 elections, which also aligned the term of office for upper house members with that of lower house members to a four-year duration.",0.5436804680002751,1.1125224289999096,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6256794081173761,0.13043478260869565,0.0,0.4206349206349207,0.957237720489502,0.9689325094223022,0.963049612359595
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What magnetic and electric force acts on a charge?,unified electromagnetic,"The force that acts on a charge is a unified electromagnetic force, which is described by Lorentz's Law. This total force is calculated as the sum of two distinct components: the electrostatic force, which arises due to the electric field, and the magnetic force, which arises due to the magnetic field acting on the moving charge.",0.6039088229999834,1.340360972999406,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6485528946690428,0.0689655172413793,0.0,0.25337837837837834,0.9255342483520508,0.9706370830535889,0.9475492517025601
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What kinds of growth did Kublai encourage?,"commercial, scientific, and cultural","Kublai Khan promoted commercial, scientific, and cultural growth. He supported this development by protecting the Mongol postal system, constructing infrastructure, providing loans to finance trade caravans, and encouraging the circulation of paper banknotes. Additionally, his rule facilitated the spread of technologies, commodities, and culture between China and the West through the Pax Mongolica, and he expanded the Grand Canal to connect southern China with Daidu in the north.",0.543197388000408,1.5519881430000169,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6512238424172331,0.1111111111111111,0.033288372187425926,0.3816105769230769,0.9428676962852478,0.9762811064720154,0.9592835286806143
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What was the name of the first episode of the new Doctor Who series?,Rose,"The first episode of the new Doctor Who series was named ""Rose"". This episode marked the show's return on BBC One on 26 March 2005.",0.3687600820003354,0.7780624990000433,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6456735039573672,0.07692307692307693,0.0,0.1470588235294118,0.9505529403686523,0.9889335632324219,0.9693634934962964
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Each of the extended metropolitan areas has a population that exceeds what number?,five million,"Each of the extended metropolitan areas in Southern California has a population that exceeds five million. The text explicitly states that the region is home to two such areas, the Greater Los Angeles Area and San Diego–Tijuana, both of which surpass this specific population threshold.",0.5582921459999852,1.1749770030000946,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7455682826970662,0.0851063829787234,0.0,0.29761904761904767,0.9442445635795593,0.9759434461593628,0.9598323588348769
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Why is giving a defiant speech sometimes more harmful for the individual?,lack of remorse,"Giving a defiant speech during allocution can be more harmful for an individual because it may lead a judge to increase their sentence. In the case of U.S. v. Burgos-Andujar, a defendant's argument that the Navy was violating a greater law resulted in her sentence being raised from 40 to 60 days. This harsher penalty was upheld by the U.S. Court of Appeals for the First Circuit because the court interpreted her statement as demonstrating a lack of remorse, an attempt to avoid responsibility for ",0.5562418340005024,1.9595333389997904,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173229153267971,0.06000000000000001,0.0,0.12096774193548389,0.9341428875923157,0.9676839113235474,0.9506176311278237
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,When were Joseph Schumpeter and Norman Angell at their most prolific writing period?,before World War I,"The provided context does not contain any information regarding Joseph Schumpeter or Norman Angell, nor does it mention their writing periods or prolific years. The text focuses on the history of ABC television, details about Super Bowl 50 involving the Carolina Panthers and Denver Broncos, and the history of the Literary and Philosophical Society of Newcastle upon Tyne. Therefore, it is impossible to answer when these individuals were at their most prolific writing period based solely on the gi",0.5904183800003011,1.6817619920002471,0,0,0.875,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6273904427616609,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How do competing businesses attract workers?,offering a higher wage,"Competing businesses attract workers by offering higher wages to take advantage of situations where other employers are chronically understaffed due to offering below-market pay. In a market driven by supply and demand, if a business offers wages below the market rate, it struggles to retain staff, allowing competitors to seize the opportunity by providing better compensation to secure the best labor. Since offering either below or above market wages is considered a losing proposition for profit",0.49349445600000763,1.9544293859999016,0,0,0.9090909090909091,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6204436243671191,0.056074766355140186,0.0,0.22706834532374098,0.9436201453208923,0.9719523787498474,0.957576738396618
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,"Up to Super Bowl 50, four teams have made eight appearances in the Super Bowl. The context states that the Denver Broncos became one of four teams to have reached this milestone with their appearance in Super Bowl 50.",0.5313153389997751,1.020424065000043,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635480789472149,0.05,0.0,0.10416666666666666,0.9412630200386047,0.982286810874939,0.9613374556656252
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What plants create most electric power?,steam turbine,"No plants create most electric power. According to the context, most electric power is generated using steam turbine plants, which rely on steam rather than plants as the direct source of energy generation. While the text mentions that the world's industry is indirectly dependent on steam power, it does not state that plants themselves generate electricity.",0.5826153779999004,1.2894324019998749,0,0,0.6,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5925859993026422,0.0689655172413793,0.0,0.25337837837837834,0.9377872943878174,0.9748542904853821,0.9559616132232638
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,The epidemic in Newcastle was the most what in any British city at the time?,devastating loss,"The epidemic in Newcastle was the most devastating loss in any British city during that period. Specifically, in 1636, it is estimated that 47% of the population died, which may represent the highest proportion of fatalities recorded in a British city at the time.",0.5693101859997114,1.2116711479993683,0,0,0.5,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954180942164555,0.08695652173913045,0.0,0.3024193548387097,0.945231020450592,0.9612380862236023,0.9531673542008079
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,"What additional srevice did BSkyB offer besides Video on Demand that they claimed offered ""substantially more value""?",HD channels,"Besides Video On Demand, BSkyB claimed that their new deal offered ""substantially more value"" by including HD channels, which were not previously carried by cable.",0.5294086809999499,0.9451848059998156,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5796454954135807,0.14814814814814814,0.0,0.43604651162790703,0.9519103765487671,0.980581521987915,0.9660332615511467
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who did Tesla think would run the world of the future?,women,"Tesla believed that humanity's future would be run by ""Queen Bees,"" indicating his view that women would become the dominant sex in the future.",0.5527364630006559,0.8250343810004779,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5893245488042228,0.07999999999999999,0.0,0.1515151515151515,0.9474400281906128,0.9765563607215881,0.96177788197918
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What have many HT members graduated to joining?,terrorist groups,"The provided context does not contain any information regarding ""HT members"" or what they have graduated to joining. The text discusses Greek life at the University of Chicago, European Union expansion history, and statistics about Harvard University, but it does not mention an organization abbreviated as HT or the activities of its members after graduation.",0.49137073299971235,1.3132595059996675,0,0,1.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6275905343276595,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Approximately how many items are in the costume collection of the V&A?,"over 14,000","The costume collection of the V&A contains over 14,000 outfits plus accessories. This figure represents the total number of items in the collection, which is described as the most comprehensive in Britain and mainly dates from 1600 to the present. While the text mentions a specific gift of 1,442 costumes from the Talbot Hughes collection in 1913, this is just one part of the overall holdings that make up the total exceeding 14,000 items.",0.5586868430000322,1.7837384080003176,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6797409277162135,0.052631578947368425,0.0,0.20380434782608697,0.9429440498352051,0.979257345199585,0.9607576909459642
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which park is home to the Fresno Chafffee Zoo?,Roeding Park,"Roeding Park is home to the Fresno Chaffee Zoo. Located near Downtown Fresno, this park also features Rotary Storyland and Playland alongside the zoo.",0.5628908660000889,0.8678071829999681,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6821002633648231,0.15384615384615385,0.0,0.4464285714285714,0.9627977609634399,0.9905891418457031,0.9764957535367728
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?,particular closure temperature,"The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called the closure temperature. This specific temperature marks the moment when a mineral effectively begins to retain the radioactive isotopes and their decay products, allowing scientists to measure the time elapsed since the rock cooled through this threshold.",0.5570187270004681,1.2301574170005551,0,0,0.3333333333333333,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5816526326378049,0.06896551724137931,0.0,0.22865853658536583,0.9230430722236633,0.9697905778884888,0.9458395610990048
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What could someone be investigated for?,allegations of professional misconduct,"Someone could be investigated for complaints involving their membership in a teacher's college or for allegations of professional misconduct. Additionally, historical context indicates that groups like HT have been investigated and banned for attempting to launch bloodless coups to change governments, as seen in Jordan in 1968 and 1969 and in Egypt in 1974.",0.40062732600017625,1.3190602559998297,0,0,0.2857142857142857,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5466494444760541,0.13793103448275862,0.04216887580306239,0.44097222222222227,0.9536827802658081,0.9710822105407715,0.962303851990889
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What are examples of economic actors?,"worker, capitalist/business owner, landlord","Based on the provided text, examples of economic actors include workers, capitalists or business owners, and landlords. The context states that in the neoclassical perspective, wages and profits are determined by the marginal value added of each of these specific actors.",0.2747282049995192,0.9009265889999369,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5545561152566761,0.0,0.0,0.06493506493506494,0.9511027336120605,0.981425404548645,0.9660261774930139
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What field involves the study of the immune system?,Immunology,The field that involves the study of all aspects of the immune system is immunology.,0.4340634519994637,0.6306512410001233,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6982094626020148,0.125,0.0,0.20833333333333331,0.9659006595611572,0.9698638916015625,0.9678782184742606
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What are the phagocytes that are located in tissues in contact with the external environment called?,Dendritic cells,"The phagocytes located in tissues that are in contact with the external environment are called dendritic cells. These cells are found mainly in the skin, nose, lungs, stomach, and intestines, where they serve as a link between bodily tissues and the innate and adaptive immune systems by presenting antigens to T cells.",0.4507131610007491,1.2508743020007387,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6981254804358704,0.07407407407407407,0.0,0.26785714285714285,0.9474671483039856,0.9852529168128967,0.9659906660041278
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What did the merchants of Newcastle plot to do to Timothy Dexter?,ruin him,"The merchants of Newcastle plotted to ruin Timothy Dexter by persuading him to sail a shipment of coal to Newcastle, an action that was considered a pointless pursuit due to the city's coal monopoly.",0.5699865990000035,0.9551972549998027,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495574845828719,0.1111111111111111,0.0,0.19230769230769232,0.9620126485824585,0.979038655757904,0.9704509800273867
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What job did Tesla's father have in Gospic?,pastor,"In 1862, when the Tesla family moved to Gospić in the Austrian Empire, Tesla's father worked as a pastor.",0.5960591640005077,0.8692285320003066,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153003485263353,0.1,0.0,0.17857142857142858,0.9456820487976074,0.9611551761627197,0.9533558337418101
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which hotel did the Panthers stay at for the Super Bowl?,San Jose Marriott.,The Panthers stayed at the San Jose Marriott.,0.5931198400003268,0.6240206299999045,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6374287901409995,0.5454545454545454,0.0,0.8412698412698413,0.9843878149986267,0.9933116436004639,0.9888295961300263
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What are other alternative names for French and Indian War?,Fourth Intercolonial War and the Great War for the Empire,"Other alternative names for the French and Indian War include the Seven Years' War, the Fourth Intercolonial War, and the Great War for the Empire. While American historians generally use the traditional name or sometimes refer to it as the Seven Years' War, the latter two names are used less frequently. The name ""French and Indian War"" specifically originated because British colonists named the conflict after their opponents, distinguishing it from the earlier King George's War.",0.4267533869997351,1.5502043790002062,0,0,0.875,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6507402264795183,0.23255813953488372,0.11310981061571958,0.4481927710843373,0.9566240906715393,0.9905572533607483,0.973294998597327
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,"Outside of its use of automobiles, what else is southern California famous for using?",highways,"Outside of its use of automobiles, southern California is also famous for its use of highways. The region is characterized by large, spread-out suburban communities that rely heavily on this infrastructure.",0.4623607980001907,0.9674437710000348,0,0,0.3333333333333333,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6876967222662799,0.0625,0.0,0.125,0.936821699142456,0.9685471057891846,0.9524202799966439
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What was the last name of the designers of Newcastle's library?,Green,"The designers of the Literary and Philosophical Society of Newcastle upon Tyne's premises were John and Benjamin Green, so their last name was Green. The text states that the current premises, built in 1825, were designed by this pair.",0.5629754210003739,1.1762662850005654,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6505879389879498,0.05,0.0,0.10416666666666666,0.9464427828788757,0.9841938018798828,0.9649492070095937
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many people were on the test flight of the AS-206?,unmanned,"The AS-206 test flight was unmanned, meaning there were zero people on board. The context states that a crew would only fly starting with the subsequent dual mission known as AS-207/208.",0.5597406630004116,1.0529257850002978,0,0,0.6666666666666666,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5910064354988241,0.0625,0.0,0.125,0.9612390398979187,0.9742926955223083,0.9677218493346867
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What is the state average growth rate?,10.0%,The state average growth rate in California during the 2000s was 10.0%. This figure is mentioned in the context as being higher than Southern California's growth rate during the same period.,0.48192034600015177,1.0933896819997244,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5962134481749107,0.0625,0.0,0.125,0.9627323150634766,0.9883876442909241,0.9753913083675217
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,When was the study on sequenced Y genomes published?,October 2011,The study that sequenced the genome of Y. pestis from plague victims was published in October 2011. This research appeared in the journal Nature and indicated that the strain responsible for the Black Death is ancestral to most modern strains of the disease.,3.219221792999633,3.918885527999919,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6168295031265844,0.08888888888888888,0.0,0.3073770491803279,0.9350389242172241,0.9826585054397583,0.9582574785675616
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many times prios has the Sun Life Stadium had Super Bowls?,10.,"The provided context does not contain any information regarding the Sun Life Stadium or the number of times it has hosted the Super Bowl. The text mentions Super Bowl 50, Super Bowl XLVIII, and Super Bowl XXXVIII, as well as the teams Carolina Panthers and Denver Broncos, but it does not specify the locations of these games or provide a history for the Sun Life Stadium.",2.625368852000065,5.597171470999456,0,0,1.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103333747733095,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What does Kitab Rudjdjar mean in English?,The Book of Roger,"The provided context does not contain any information about ""Kitab Rudjdjar"" or its meaning in English, so the question cannot be answered based on the text given.",0.48601664699981484,3.0259501119999186,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6167569896509438,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,"Name one country that banned boating, driving and flying on Sundays.",Germany,"The United Kingdom, Germany, Italy, Switzerland, and Norway all banned flying, driving, and boating on Sundays.",2.5964108320004016,2.8391128980001668,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6191138204779331,0.11764705882352941,0.0,0.2,0.9558467864990234,0.9791703224182129,0.9673679905004839
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,For how long did the plague stick around?,until the 19th century,"The plague recurred occasionally in Europe until the 19th century. While the initial outbreak in the 14th century reduced the world population significantly, with global numbers not recovering to pre-plague levels until the 17th century, the disease itself persisted in Europe for several centuries after its first arrival.",2.4690245310002865,3.1797035320005307,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6689779723464442,0.15384615384615385,0.04761298946116124,0.3757440476190476,0.9444285035133362,0.9828687906265259,0.9632652978902696
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What channels were removed from the network in March of 2007?,basic channels,"On March 1, 2007, Virgin Media removed the basic Sky channels from its cable network. This action occurred after the failure to renew existing carriage agreements with NTL and Telewest, leading to a dispute where Virgin Media claimed BSkyB had substantially increased the asking price, while BSkyB argued their new deal offered more value through the inclusion of HD channels and Video On Demand content.",0.4647189109991814,1.5917358859996966,0,0,0.8,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7343455058510712,0.059701492537313446,0.0,0.12048192771084339,0.9428412914276123,0.9798178672790527,0.960974012648879
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many total touchdowns did Cam Newton score?,45,"Cam Newton scored a total of 45 touchdowns during the season. This figure is composed of 35 passing touchdowns and 10 rushing touchdowns, which together established a career-high and league-leading total for him.",0.5619215199994869,1.0750611269995716,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897015547561542,0.05882352941176471,0.0,0.11904761904761905,0.9262918829917908,0.9676753282546997,0.9465314886246883
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many original treaties establishing the EU protected fundamental rights?,None,"None of the original treaties establishing the European Union protected fundamental rights. The provided context explicitly states that these initial agreements did not mention protection for fundamental rights, as it was not originally envisaged that European Union measures would be subject to human rights regulations.",0.5559059979996164,1.0755506010000317,0,0,1.0,,,,,False,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6947264919337125,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What did BSkyB name their interactive service?,Sky Active,"BSkyB named their interactive service ""Open,"" which is now called Sky Active.",0.5501785750002455,0.7005959560001429,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6517418718108944,0.2857142857142857,0.0,0.625,0.9660112857818604,0.9886985421180725,0.9772232546129338
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many inhabitants does the Los Angeles area contain?,12 million,"The Los Angeles area contains over 12 million inhabitants. This figure specifically refers to the Los Angeles metropolitan area, which consists of Los Angeles and Orange counties. When considered as part of the larger Greater Los Angeles Area, which includes additional counties like Riverside, San Bernardino, and Ventura, the population rises to over 17.5 million people, with a specific count of 17,786,419 noted for the extended metropolitan region.",0.4148373560001346,4.616265812000165,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.749231264272007,0.05714285714285715,0.0,0.21802325581395351,0.9197171330451965,0.976513147354126,0.9472645612181093
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,During what period did the Tower Theatre re-open?,late 1970s,"The Tower Theatre re-opened in the late 1970s. This reopening marked the beginning of a neighborhood revival following decades of neglect and a significant decline that occurred in the late 1960s and 1970s. At the time of its re-opening, the theater showed second and third-run movies along with classic films.",2.703194030999839,3.8308774999995876,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6428230071347938,0.07692307692307693,0.0,0.27573529411764713,0.9531290531158447,0.9755619764328003,0.9642150542596951
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What did Warsz own?,a village,Warsz was a 12th/13th-century nobleman who owned a village located at the modern-day site of the Mariensztat neighbourhood.,2.2990983170002437,2.8120675609998216,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5675818510708956,0.19999999999999998,0.0,0.2777777777777778,0.9537363648414612,0.9868136644363403,0.9699931080320155
